127
20 29 17 4 19 28 16 3 13 12 24 23 24 18 27 15 2 12 11 12 23 22 23 17 26 14 1 11 10 11 22 21 22 16 15 14 13 0 10 9 10 22 13 21 20 19 18 17 24 12 1 9 8 9 10 11 12 22 21 22 18 25 11 2 8 7 8 20 13 23 22 23 19 26 10 3 4 5 6 7 19 14 24 23 24 20 27 11 4 8 7 8 18 15 25 24 25 21 28 12 5 9 8 9 17 16 17 26 25 26 22 29 13 6 10 9 10 18 17 18 26 27 14 7 19 18 19 
16 25 13 28 15 24 12 27 3 36 20 19 20 14 23 11 26 2 35 36 19 18 19 13 22 10 25 1 34 35 18 17 18 12 11 10 9 24 0 33 34 46 37 17 16 15 14 13 20 8 25 1 32 33 34 35 36 18 17 18 14 21 7 26 2 31 32 44 37 19 18 19 15 22 6 5 4 3 30 31 43 38 20 19 20 16 23 7 28 4 31 32 42 39 21 20 21 17 24 8 29 5 32 33 41 40 41 22 21 22 18 25 9 30 6 33 34 42 41 42 22 23 10 31 43 42 43 
17 26 14 29 16 25 13 28 4 3 21 20 21 15 24 12 27 3 2 3 20 19 20 14 23 11 26 2 1 2 19 18 19 13 12 11 10 25 1 0 1 15 6 18 17 16 15 14 21 9 26 2 1 2 3 4 5 19 18 19 15 22 8 27 3 2 3 13 6 20 19 20 16 23 7 6 5 4 3 4 12 7 21 20 21 17 24 8 29 5 4 5 11 8 22 21 22 18 25 9 30 6 5 6 10 9 10 23 22 23 19 26 10 31 7 6 7 11 10 11 23 24 11 32 12 11 12 
32 41 29 44 31 40 28 43 21 20 36 35 36 30 39 27 42 20 19 2 35 34 35 29 38 26 41 19 18 1 34 33 34 28 27 26 25 40 18 17 0 14 5 33 32 31 30 29 36 24 41 17 16 1 2 3 4 34 33 34 30 37 23 42 18 17 2 12 5 35 34 35 31 38 22 21 20 19 18 3 11 6 36 35 36 32 39 23 44 20 19 4 10 7 37 36 37 33 40 24 45 21 20 5 9 8 9 38 37 38 34 41 25 46 22 21 6 10 9 10 38 39 26 47 11 10 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
28 9 25 12 27 8 24 11 21 20 4 3 4 26 7 23 10 20 19 20 3 2 3 25 6 22 9 19 18 19 2 1 2 24 5 6 7 8 18 17 18 30 21 1 0 1 2 3 4 20 9 17 16 17 18 19 20 2 1 2 26 5 19 10 16 15 16 28 21 3 2 3 27 6 18 11 12 13 14 15 27 22 4 3 4 28 7 19 12 16 15 16 26 23 5 4 5 29 8 20 13 17 16 17 25 24 25 6 5 6 30 9 21 14 18 17 18 26 25 26 6 7 22 15 27 26 27 
27 8 24 11 26 7 23 10 20 19 5 4 3 25 6 22 9 19 18 19 4 3 2 24 5 21 8 18 17 18 3 2 1 23 4 5 6 7 17 16 17 29 20 2 1 0 1 2 3 19 8 16 15 16 17 18 19 3 2 1 25 4 18 9 15 14 15 27 20 4 3 2 26 5 17 10 11 12 13 14 26 21 5 4 3 27 6 18 11 15 14 15 25 22 6 5 4 28 7 19 12 16 15 16 24 23 24 7 6 5 29 8 20 13 17 16 17 25 24 25 7 6 21 14 26 25 26 
26 7 23 10 25 6 22 9 19 18 6 5 6 24 5 21 8 18 17 18 5 4 5 23 4 20 7 17 16 17 4 3 4 22 3 4 5 6 16 15 16 28 19 3 2 1 0 1 2 18 7 15 14 15 16 17 18 4 3 4 24 3 17 8 14 13 14 26 19 5 4 5 25 4 16 9 10 11 12 13 25 20 6 5 6 26 5 17 10 14 13 14 24 21 7 6 7 27 6 18 11 15 14 15 23 22 23 8 7 8 28 7 19 12 16 15 16 24 23 24 8 9 20 13 25 24 25 
5 6 22 9 4 5 21 8 18 17 7 6 7 3 4 20 7 17 16 17 6 5 6 2 3 19 6 16 15 16 5 4 5 1 2 3 4 5 15 14 15 27 18 4 3 2 1 0 1 17 6 14 13 14 15 16 17 5 4 5 1 2 16 7 13 12 13 25 18 6 5 6 2 3 15 8 9 10 11 12 24 19 7 6 7 3 4 16 9 13 12 13 23 20 8 7 8 4 5 17 10 14 13 14 22 21 22 9 8 9 5 6 18 11 15 14 15 23 22 23 9 10 19 12 24 23 24 
24 5 21 8 23 4 20 7 17 16 28 27 28 22 3 19 6 16 15 16 27 26 27 21 2 18 5 15 14 15 26 25 26 20 1 2 3 4 14 13 14 26 17 25 24 23 22 21 0 16 5 13 12 13 14 15 16 26 25 26 22 1 15 6 12 11 12 24 17 27 26 27 23 2 14 7 8 9 10 11 23 18 28 27 28 24 3 15 8 12 11 12 22 19 29 28 29 25 4 16 9 13 12 13 21 20 21 30 29 30 26 5 17 10 14 13 14 22 21 22 30 31 18 11 23 22 23 
8 17 5 20 7 16 4 19 29 28 12 11 12 6 15 3 18 28 27 28 11 10 11 5 14 2 17 27 26 27 10 9 10 4 3 2 1 16 26 25 26 38 29 9 8 7 6 5 12 0 17 25 24 25 26 27 28 10 9 10 6 13 1 18 24 23 24 36 29 11 10 11 7 14 2 19 20 21 22 23 35 30 12 11 12 8 15 3 20 24 23 24 34 31 13 12 13 9 16 4 21 25 24 25 33 32 33 14 13 14 10 17 5 22 26 25 26 34 33 34 14 15 6 23 35 34 35 
19 28 16 5 18 27 15 4 12 11 23 22 23 17 26 14 3 11 10 11 22 21 22 16 25 13 2 10 9 10 21 20 21 15 14 13 12 1 9 8 9 21 12 20 19 18 17 16 23 11 0 8 7 8 9 10 11 21 20 21 17 24 10 1 7 6 7 19 12 22 21 22 18 25 9 2 3 4 5 6 18 13 23 22 23 19 26 10 3 7 6 7 17 14 24 23 24 20 27 11 4 8 7 8 16 15 16 25 24 25 21 28 12 5 9 8 9 17 16 17 25 26 13 6 18 17 18 
15 24 12 27 14 23 11 26 4 35 19 18 19 13 22 10 25 3 34 35 18 17 18 12 21 9 24 2 33 34 17 16 17 11 10 9 8 23 1 32 33 45 36 16 15 14 13 12 19 7 24 0 31 32 33 34 35 17 16 17 13 20 6 25 1 30 31 43 36 18 17 18 14 21 5 4 3 2 29 30 42 37 19 18 19 15 22 6 27 3 30 31 41 38 20 19 20 16 23 7 28 4 31 32 40 39 40 21 20 21 17 24 8 29 5 32 33 41 40 41 21 22 9 30 42 41 42 
16 25 13 28 15 24 12 27 5 4 20 19 20 14 23 11 26 4 3 4 19 18 19 13 22 10 25 3 2 3 18 17 18 12 11 10 9 24 2 1 2 14 5 17 16 15 14 13 20 8 25 1 0 1 2 3 4 18 17 18 14 21 7 26 2 1 2 12 5 19 18 19 15 22 6 5 4 3 2 3 11 6 20 19 20 16 23 7 28 4 3 4 10 7 21 20 21 17 24 8 29 5 4 5 9 8 9 22 21 22 18 25 9 30 6 5 6 10 9 10 22 23 10 31 11 10 11 
17 26 14 29 16 25 13 28 6 5 21 20 21 15 24 12 27 5 4 3 20 19 20 14 23 11 26 4 3 2 19 18 19 13 12 11 10 25 3 2 1 13 4 18 17 16 15 14 21 9 26 2 1 0 1 2 3 19 18 19 15 22 8 27 3 2 1 11 4 20 19 20 16 23 7 6 5 4 3 2 10 5 21 20 21 17 24 8 29 5 4 3 9 6 22 21 22 18 25 9 30 6 5 4 8 7 8 23 22 23 19 26 10 31 7 6 5 9 8 9 23 24 11 32 10 9 10 
18 27 15 30 17 26 14 29 7 6 22 21 22 16 25 13 28 6 5 6 21 20 21 15 24 12 27 5 4 5 20 19 20 14 13 12 11 26 4 3 4 12 3 19 18 17 16 15 22 10 27 3 2 1 0 1 2 20 19 20 16 23 9 28 4 3 4 10 3 21 20 21 17 24 8 7 6 5 4 5 9 4 22 21 22 18 25 9 30 6 5 6 8 5 23 22 23 19 26 10 31 7 6 7 7 6 7 24 23 24 20 27 11 32 8 7 8 8 7 8 24 25 12 33 9 8 9 
19 28 16 31 18 27 15 30 8 7 23 22 23 17 26 14 29 7 6 7 22 21 22 16 25 13 28 6 5 6 21 20 21 15 14 13 12 27 5 4 5 1 2 20 19 18 17 16 23 11 28 4 3 2 1 0 1 21 20 21 17 24 10 29 5 4 5 1 2 22 21 22 18 25 9 8 7 6 5 6 2 3 23 22 23 19 26 10 31 7 6 7 3 4 24 23 24 20 27 11 32 8 7 8 4 5 6 25 24 25 21 28 12 33 9 8 9 5 6 7 25 26 13 34 6 7 8 
28 37 25 40 27 36 24 39 17 16 32 31 32 26 35 23 38 16 15 16 31 30 31 25 34 22 37 15 14 15 30 29 30 24 23 22 21 36 14 13 14 10 1 29 28 27 26 25 32 20 37 13 12 11 10 9 0 30 29 30 26 33 19 38 14 13 14 8 1 31 30 31 27 34 18 17 16 15 14 15 7 2 32 31 32 28 35 19 40 16 15 16 6 3 33 32 33 29 36 20 41 17 16 17 5 4 5 34 33 34 30 37 21 42 18 17 18 6 5 6 34 35 22 43 7 6 7 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
29 10 26 13 28 9 25 12 22 21 5 4 5 27 8 24 11 21 20 21 4 3 4 26 7 23 10 20 19 20 3 2 3 25 6 7 8 9 19 18 19 31 22 2 1 2 3 4 5 21 10 18 17 18 19 20 21 1 0 1 27 6 20 11 17 16 17 29 22 2 1 2 28 7 19 12 13 14 15 16 28 23 3 2 3 29 8 20 13 17 16 17 27 24 4 3 4 30 9 21 14 18 17 18 26 25 26 5 4 5 31 10 22 15 19 18 19 27 26 27 5 6 23 16 28 27 28 
28 9 25 12 27 8 24 11 21 20 32 31 4 26 7 23 10 20 19 20 31 30 3 25 6 22 9 19 18 19 30 29 2 24 5 6 7 8 18 17 18 30 21 29 28 1 2 3 4 20 9 17 16 17 18 19 20 30 29 0 26 5 19 10 16 15 16 28 21 31 30 1 27 6 18 11 12 13 14 15 27 22 32 31 2 28 7 19 12 16 15 16 26 23 33 32 3 29 8 20 13 17 16 17 25 24 25 34 33 4 30 9 21 14 18 17 18 26 25 26 34 5 22 15 27 26 27 
6 13 29 16 5 12 28 15 25 24 8 7 8 4 11 27 14 24 23 24 7 6 7 3 10 26 13 23 22 23 6 5 6 2 9 10 11 12 22 21 22 34 25 5 4 3 2 1 8 24 13 21 20 21 22 23 24 6 5 6 0 9 23 14 20 19 20 32 25 7 6 7 1 10 22 15 16 17 18 19 31 26 8 7 8 2 11 23 16 20 19 20 30 27 9 8 9 3 12 24 17 21 20 21 29 28 29 10 9 10 4 13 25 18 22 21 22 30 29 30 10 11 26 19 31 30 31 
25 6 22 9 24 5 21 8 18 17 29 28 29 23 4 20 7 17 16 17 28 27 28 22 3 19 6 16 15 16 27 26 27 21 2 3 4 5 15 14 15 27 18 26 25 24 23 22 1 17 6 14 13 14 15 16 17 27 26 27 23 0 16 7 13 12 13 25 18 28 27 28 24 1 15 8 9 10 11 12 24 19 29 28 29 25 2 16 9 13 12 13 23 20 30 29 30 26 3 17 10 14 13 14 22 21 22 31 30 31 27 4 18 11 15 14 15 23 22 23 31 32 19 12 24 23 24 
9 18 6 21 8 17 5 20 30 29 13 12 13 7 16 4 19 29 28 29 12 11 12 6 15 3 18 28 27 28 11 10 11 5 4 3 2 17 27 26 27 39 30 10 9 8 7 6 13 1 18 26 25 26 27 28 29 11 10 11 7 14 0 19 25 24 25 37 30 12 11 12 8 15 1 20 21 22 23 24 36 31 13 12 13 9 16 2 21 25 24 25 35 32 14 13 14 10 17 3 22 26 25 26 34 33 34 15 14 15 11 18 4 23 27 26 27 35 34 35 15 16 5 24 36 35 36 
18 27 15 6 17 26 14 5 11 10 22 21 22 16 25 13 4 10 9 10 21 20 21 15 24 12 3 9 8 9 20 19 20 14 13 12 11 2 8 7 8 20 11 19 18 17 16 15 22 10 1 7 6 7 8 9 10 20 19 20 16 23 9 0 6 5 6 18 11 21 20 21 17 24 8 1 2 3 4 5 17 12 22 21 22 18 25 9 2 6 5 6 16 13 23 22 23 19 26 10 3 7 6 7 15 14 15 24 23 24 20 27 11 4 8 7 8 16 15 16 24 25 12 5 17 16 17 
14 23 11 26 13 22 10 25 5 34 18 17 18 12 21 9 24 4 33 34 17 16 17 11 20 8 23 3 32 33 16 15 16 10 9 8 7 22 2 31 32 44 35 15 14 13 12 11 18 6 23 1 30 31 32 33 34 16 15 16 12 19 5 24 0 29 30 42 35 17 16 17 13 20 4 3 2 1 28 29 41 36 18 17 18 14 21 5 26 2 29 30 40 37 19 18 19 15 22 6 27 3 30 31 39 38 39 20 19 20 16 23 7 28 4 31 32 40 39 40 20 21 8 29 41 40 41 
15 24 12 27 14 23 11 26 6 5 19 18 19 13 22 10 25 5 4 5 18 17 18 12 21 9 24 4 3 4 17 16 17 11 10 9 8 23 3 2 3 15 6 16 15 14 13 12 19 7 24 2 1 2 3 4 5 17 16 17 13 20 6 25 1 0 1 13 6 18 17 18 14 21 5 4 3 2 1 2 12 7 19 18 19 15 22 6 27 3 2 3 11 8 20 19 20 16 23 7 28 4 3 4 10 9 10 21 20 21 17 24 8 29 5 4 5 11 10 11 21 22 9 30 12 11 12 
32 41 29 44 31 40 28 43 21 20 36 35 36 30 39 27 42 20 19 4 35 34 35 29 38 26 41 19 18 3 34 33 34 28 27 26 25 40 18 17 2 14 5 33 32 31 30 29 36 24 41 17 16 1 2 3 4 34 33 34 30 37 23 42 18 17 0 12 5 35 34 35 31 38 22 21 20 19 18 1 11 6 36 35 36 32 39 23 44 20 19 2 10 7 37 36 37 33 40 24 45 21 20 3 9 8 9 38 37 38 34 41 25 46 22 21 4 10 9 10 38 39 26 47 11 10 11 
20 29 17 32 19 28 16 31 9 8 24 23 24 18 27 15 30 8 7 8 23 22 23 17 26 14 29 7 6 7 22 21 22 16 15 14 13 28 6 5 6 2 9 21 20 19 18 17 24 12 29 5 4 3 2 1 8 22 21 22 18 25 11 30 6 5 6 0 9 23 22 23 19 26 10 9 8 7 6 7 1 10 24 23 24 20 27 11 32 8 7 8 2 11 25 24 25 21 28 12 33 9 8 9 3 12 13 26 25 26 22 29 13 34 10 9 10 4 13 14 26 27 14 35 5 14 15 
27 36 24 39 26 35 23 38 16 15 31 30 31 25 34 22 37 15 14 15 30 29 30 24 33 21 36 14 13 14 29 28 29 23 22 21 20 35 13 12 13 9 2 28 27 26 25 24 31 19 36 12 11 10 9 8 1 29 28 29 25 32 18 37 13 12 13 7 0 30 29 30 26 33 17 16 15 14 13 14 6 1 31 30 31 27 34 18 39 15 14 15 5 2 32 31 32 28 35 19 40 16 15 16 4 3 4 33 32 33 29 36 20 41 17 16 17 5 4 5 33 34 21 42 6 5 6 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
30 11 27 14 29 10 26 13 23 22 6 5 6 28 9 25 12 22 21 22 5 4 5 27 8 24 11 21 20 21 4 3 4 26 7 8 9 10 20 19 20 32 23 3 2 3 4 5 6 22 11 19 18 19 20 21 22 2 1 2 28 7 21 12 18 17 18 30 23 1 0 1 29 8 20 13 14 15 16 17 29 24 2 1 2 30 9 21 14 18 17 18 28 25 3 2 3 31 10 22 15 19 18 19 27 26 27 4 3 4 32 11 23 16 20 19 20 28 27 28 4 5 24 17 29 28 29 
29 10 26 13 28 9 25 12 22 21 33 32 5 27 8 24 11 21 20 21 32 31 4 26 7 23 10 20 19 20 31 30 3 25 6 7 8 9 19 18 19 31 22 30 29 2 3 4 5 21 10 18 17 18 19 20 21 31 30 1 27 6 20 11 17 16 17 29 22 32 31 0 28 7 19 12 13 14 15 16 28 23 33 32 1 29 8 20 13 17 16 17 27 24 34 33 2 30 9 21 14 18 17 18 26 25 26 35 34 3 31 10 22 15 19 18 19 27 26 27 35 4 23 16 28 27 28 
7 14 30 17 6 13 29 16 26 25 9 8 9 5 12 28 15 25 24 25 8 7 8 4 11 27 14 24 23 24 7 6 7 3 10 11 12 13 23 22 23 35 26 6 5 4 3 2 9 25 14 22 21 22 23 24 25 7 6 7 1 10 24 15 21 20 21 33 26 8 7 8 0 11 23 16 17 18 19 20 32 27 9 8 9 1 12 24 17 21 20 21 31 28 10 9 10 2 13 25 18 22 21 22 30 29 30 11 10 11 3 14 26 19 23 22 23 31 30 31 11 12 27 20 32 31 32 
26 7 23 10 25 6 22 9 19 18 30 29 30 24 5 21 8 18 17 18 29 28 29 23 4 20 7 17 16 17 28 27 28 22 3 4 5 6 16 15 16 28 19 27 26 25 24 23 2 18 7 15 14 15 16 17 18 28 27 28 24 1 17 8 14 13 14 26 19 29 28 29 25 0 16 9 10 11 12 13 25 20 30 29 30 26 1 17 10 14 13 14 24 21 31 30 31 27 2 18 11 15 14 15 23 22 23 32 31 32 28 3 19 12 16 15 16 24 23 24 32 33 20 13 25 24 25 
10 19 7 22 9 18 6 21 31 30 14 13 14 8 17 5 20 30 29 30 13 12 13 7 16 4 19 29 28 29 12 11 12 6 5 4 3 18 28 27 28 40 31 11 10 9 8 7 14 2 19 27 26 27 28 29 30 12 11 12 8 15 1 20 26 25 26 38 31 13 12 13 9 16 0 21 22 23 24 25 37 32 14 13 14 10 17 1 22 26 25 26 36 33 15 14 15 11 18 2 23 27 26 27 35 34 35 16 15 16 12 19 3 24 28 27 28 36 35 36 16 17 4 25 37 36 37 
11 20 8 7 10 19 7 6 10 9 15 14 15 9 18 6 5 9 8 9 14 13 14 8 17 5 4 8 7 8 13 12 13 7 6 5 4 3 7 6 7 19 10 12 11 10 9 8 15 3 2 6 5 6 7 8 9 13 12 13 9 16 2 1 5 4 5 17 10 14 13 14 10 17 1 0 1 2 3 4 16 11 15 14 15 11 18 2 1 5 4 5 15 12 16 15 16 12 19 3 2 6 5 6 14 13 14 17 16 17 13 20 4 3 7 6 7 15 14 15 17 18 5 4 16 15 16 
12 21 9 24 11 20 8 23 9 8 16 15 16 10 19 7 22 8 7 8 15 14 15 9 18 6 21 7 6 7 14 13 14 8 7 6 5 20 6 5 6 18 9 13 12 11 10 9 16 4 21 5 4 5 6 7 8 14 13 14 10 17 3 22 4 3 4 16 9 15 14 15 11 18 2 1 0 1 2 3 15 10 16 15 16 12 19 3 24 4 3 4 14 11 17 16 17 13 20 4 25 5 4 5 13 12 13 18 17 18 14 21 5 26 6 5 6 14 13 14 18 19 6 27 15 14 15 
13 22 10 25 12 21 9 24 6 7 17 16 17 11 20 8 23 5 6 7 16 15 16 10 19 7 22 4 5 6 15 14 15 9 8 7 6 21 3 4 5 17 8 14 13 12 11 10 17 5 22 2 3 4 5 6 7 15 14 15 11 18 4 23 1 2 3 15 8 16 15 16 12 19 3 2 1 0 1 2 14 9 17 16 17 13 20 4 25 1 2 3 13 10 18 17 18 14 21 5 26 2 3 4 12 11 12 19 18 19 15 22 6 27 3 4 5 13 12 13 19 20 7 28 14 13 14 
14 23 11 26 13 22 10 25 7 6 18 17 18 12 21 9 24 6 5 6 17 16 17 11 20 8 23 5 4 5 16 15 16 10 9 8 7 22 4 3 4 16 7 15 14 13 12 11 18 6 23 3 2 3 4 5 6 16 15 16 12 19 5 24 2 1 2 14 7 17 16 17 13 20 4 3 2 1 0 1 13 8 18 17 18 14 21 5 26 2 1 2 12 9 19 18 19 15 22 6 27 3 2 3 11 10 11 20 19 20 16 23 7 28 4 3 4 12 11 12 20 21 8 29 13 12 13 
33 42 30 45 32 41 29 44 22 21 37 36 37 31 40 28 43 21 20 5 36 35 36 30 39 27 42 20 19 4 35 34 35 29 28 27 26 41 19 18 3 15 6 34 33 32 31 30 37 25 42 18 17 2 3 4 5 35 34 35 31 38 24 43 19 18 1 13 6 36 35 36 32 39 23 22 21 20 19 0 12 7 37 36 37 33 40 24 45 21 20 1 11 8 38 37 38 34 41 25 46 22 21 2 10 9 10 39 38 39 35 42 26 47 23 22 3 11 10 11 39 40 27 48 12 11 12 
21 30 18 33 20 29 17 32 10 9 25 24 25 19 28 16 31 9 8 9 24 23 24 18 27 15 30 8 7 8 23 22 23 17 16 15 14 29 7 6 7 3 10 22 21 20 19 18 25 13 30 6 5 4 3 2 9 23 22 23 19 26 12 31 7 6 7 1 10 24 23 24 20 27 11 10 9 8 7 8 0 11 25 24 25 21 28 12 33 9 8 9 1 12 26 25 26 22 29 13 34 10 9 10 2 13 14 27 26 27 23 30 14 35 11 10 11 3 14 15 27 28 15 36 4 15 16 
26 35 23 38 25 34 22 37 15 14 30 29 30 24 33 21 36 14 13 14 29 28 29 23 32 20 35 13 12 13 28 27 28 22 21 20 19 34 12 11 12 8 3 27 26 25 24 23 30 18 35 11 10 9 8 7 2 28 27 28 24 31 17 36 12 11 12 6 1 29 28 29 25 32 16 15 14 13 12 13 5 0 30 29 30 26 33 17 38 14 13 14 4 1 31 30 31 27 34 18 39 15 14 15 3 2 3 32 31 32 28 35 19 40 16 15 16 4 3 4 32 33 20 41 5 4 5 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
